dataset,seed,rare_train_size,primary_group,metric,n,median,q25,q75
mouse_lung_tms_10x,42,all,baseline_correct_rare,rare_prototype_distance,34,2.4583303866008004,2.2085103670959096,2.842076928387057
mouse_lung_tms_10x,42,all,unrescued_rare,rare_prototype_distance,17,3.142793074675195,2.664966736718816,3.29146497634378
mouse_lung_tms_10x,43,0.01,non_target,rare_prototype_distance,1316,7.059214183912834,5.592815997758574,7.752092475341948
mouse_lung_tms_10x,43,0.01,unrescued_rare,rare_prototype_distance,51,3.177360269069407,2.7222377899890047,3.6077371066263315
mouse_lung_tms_10x,43,0.05,non_target,rare_prototype_distance,1316,6.966899597648519,5.544745842357825,7.513803624622932
mouse_lung_tms_10x,43,0.05,unrescued_rare,rare_prototype_distance,51,3.115381264881102,2.863645371843094,3.5378848828634437
mouse_lung_tms_10x,43,0.10,non_target,rare_prototype_distance,1316,7.161828006130768,5.738713384012511,7.825131598621436
mouse_lung_tms_10x,43,0.10,unrescued_rare,rare_prototype_distance,51,2.9666907792179327,2.6604310900859023,3.355276206196757
mouse_lung_tms_10x,43,all,non_target,rare_prototype_distance,1316,6.959940525916503,5.760244650901346,7.545306634290267
mouse_lung_tms_10x,43,all,baseline_correct_rare,rare_prototype_distance,37,2.4831894111825807,2.275092934695155,2.805142921460179
mouse_lung_tms_10x,43,all,unrescued_rare,rare_prototype_distance,14,3.378039537625022,3.132565151025046,3.5615269572018
mouse_lung_tms_10x,44,0.01,non_target,rare_prototype_distance,1316,6.946805946916367,5.777065422515351,7.475417716496392
mouse_lung_tms_10x,44,0.01,unrescued_rare,rare_prototype_distance,40,3.909632085418083,3.657126241861288,4.202943282572571
mouse_lung_tms_10x,44,0.01,true_rescued_rare,rare_prototype_distance,11,3.0138583699154347,2.939547656431712,3.2404690388155033
mouse_lung_tms_10x,44,0.05,non_target,rare_prototype_distance,1316,6.784822220890319,5.573641658613223,7.365804129841598
mouse_lung_tms_10x,44,0.05,unrescued_rare,rare_prototype_distance,34,3.641634151652995,3.404598998979295,3.9442058557368305
mouse_lung_tms_10x,44,0.05,true_rescued_rare,rare_prototype_distance,16,2.7529828988739515,2.5496488439329252,2.93379299064644
mouse_lung_tms_10x,44,0.05,baseline_correct_rare,rare_prototype_distance,1,2.577642176321076,2.577642176321076,2.577642176321076
mouse_lung_tms_10x,44,0.10,non_target,rare_prototype_distance,1316,6.738801233470897,5.555440916977995,7.291008598925198
mouse_lung_tms_10x,44,0.10,unrescued_rare,rare_prototype_distance,33,3.4702239316092807,2.7081076925290115,3.6938902418469017
mouse_lung_tms_10x,44,0.10,baseline_correct_rare,rare_prototype_distance,18,2.575720689213849,2.3795429533374666,2.8999558317463823
mouse_lung_tms_10x,44,all,non_target,rare_prototype_distance,1316,6.910085021445596,5.804400607662794,7.460054583590836
mouse_lung_tms_10x,44,all,baseline_correct_rare,rare_prototype_distance,42,2.6971148682731805,2.441809760903017,2.9832943730878645
mouse_lung_tms_10x,44,all,unrescued_rare,rare_prototype_distance,8,3.6948935358797006,3.5908570142351177,3.865701482351291
mouse_lung_tms_10x,44,all,true_rescued_rare,rare_prototype_distance,1,3.175754502885208,3.175754502885208,3.175754502885208
mouse_pancreas_tms_10x,42,0.01,non_target,rare_prototype_distance,864,6.599079602824803,6.090158859463318,7.240761475602654
mouse_pancreas_tms_10x,42,0.01,unrescued_rare,rare_prototype_distance,67,4.068420217043036,3.654368194992771,4.359405214930236
mouse_pancreas_tms_10x,42,0.01,baseline_correct_rare,rare_prototype_distance,4,3.217851386256591,3.1237301258513392,3.2754991916788843
mouse_pancreas_tms_10x,42,0.05,non_target,rare_prototype_distance,864,5.396482418299646,4.908978593703024,6.265238855388406
mouse_pancreas_tms_10x,42,0.05,baseline_correct_rare,rare_prototype_distance,59,2.434315555632035,2.146620545036776,3.068051053022306
mouse_pancreas_tms_10x,42,0.05,unrescued_rare,rare_prototype_distance,12,3.3353252724530655,2.88685858166094,3.6142388363272246
mouse_pancreas_tms_10x,42,0.10,non_target,rare_prototype_distance,864,5.801974033009441,5.338536562901184,6.635769905097135
mouse_pancreas_tms_10x,42,0.10,baseline_correct_rare,rare_prototype_distance,61,2.6125803731092727,2.3747902131433594,3.443768033898289
mouse_pancreas_tms_10x,42,0.10,unrescued_rare,rare_prototype_distance,10,4.1659740001169325,3.806312750318925,4.374258073792726
mouse_pancreas_tms_10x,42,all,non_target,rare_prototype_distance,864,5.331572228780721,4.867360445463181,6.282722607243434
mouse_pancreas_tms_10x,42,all,baseline_correct_rare,rare_prototype_distance,67,2.3058737754204914,1.9901628190507155,3.082298123445792
mouse_pancreas_tms_10x,42,all,unrescued_rare,rare_prototype_distance,4,3.519319512621389,3.457709164297765,4.0263476822619
mouse_pancreas_tms_10x,43,0.01,non_target,rare_prototype_distance,864,6.034977496459408,5.524615536885211,6.85397749222593
mouse_pancreas_tms_10x,43,0.01,unrescued_rare,rare_prototype_distance,44,3.9402829879614423,2.7393781989256643,4.314760298916241
mouse_pancreas_tms_10x,43,0.01,baseline_correct_rare,rare_prototype_distance,27,2.8519295033062746,2.3594623404443693,3.011518345428647
mouse_pancreas_tms_10x,43,0.05,non_target,rare_prototype_distance,864,5.485116452195864,4.936991423714002,6.4474493029959845
mouse_pancreas_tms_10x,43,0.05,unrescued_rare,rare_prototype_distance,20,3.502099050701007,3.29466465061654,4.44227149070695
mouse_pancreas_tms_10x,43,0.05,baseline_correct_rare,rare_prototype_distance,51,2.188320622584291,1.7616791749184066,2.962376736377701
mouse_pancreas_tms_10x,43,0.10,non_target,rare_prototype_distance,864,5.671653491968042,5.22456806376127,6.516161809817298
mouse_pancreas_tms_10x,43,0.10,baseline_correct_rare,rare_prototype_distance,61,2.5745313543183506,2.293256234613071,3.00981983518106
mouse_pancreas_tms_10x,43,0.10,unrescued_rare,rare_prototype_distance,10,4.199952841930386,3.462206005119864,4.771852015459156
mouse_pancreas_tms_10x,43,all,non_target,rare_prototype_distance,864,5.465281373851964,4.890546109190491,6.447048528362657
mouse_pancreas_tms_10x,43,all,baseline_correct_rare,rare_prototype_distance,67,2.3314428638337423,1.8858321781334655,2.9847553609541038
mouse_pancreas_tms_10x,43,all,unrescued_rare,rare_prototype_distance,4,3.8857488146451407,3.561731237380121,4.169148629437762
mouse_pancreas_tms_10x,44,0.01,non_target,rare_prototype_distance,864,5.355696143530734,4.671706594905441,6.485727377398003
mouse_pancreas_tms_10x,44,0.01,unrescued_rare,rare_prototype_distance,32,3.0950787022375676,2.7150620218281794,3.828379856385707
mouse_pancreas_tms_10x,44,0.01,baseline_correct_rare,rare_prototype_distance,39,2.6352752801701587,2.22399027604507,2.9019688342990193
mouse_pancreas_tms_10x,44,0.05,non_target,rare_prototype_distance,864,5.185790298459223,4.5602974246047765,6.352939217180615
mouse_pancreas_tms_10x,44,0.05,unrescued_rare,rare_prototype_distance,12,3.0063406946363074,2.631449108111199,3.446528755194112
mouse_pancreas_tms_10x,44,0.05,baseline_correct_rare,rare_prototype_distance,59,2.1031383224098357,1.749062269884885,2.776867993754076
mouse_pancreas_tms_10x,44,0.10,non_target,rare_prototype_distance,864,5.8501693479180155,5.280172196636263,6.778707445105345
mouse_pancreas_tms_10x,44,0.10,baseline_correct_rare,rare_prototype_distance,61,2.653815829490292,2.477537202994067,3.1056038432127853
mouse_pancreas_tms_10x,44,0.10,unrescued_rare,rare_prototype_distance,10,3.6787452645548893,3.447995864517485,3.986769317279354
mouse_pancreas_tms_10x,44,all,non_target,rare_prototype_distance,864,5.318372408347021,4.651321492942665,6.37073454732013
mouse_pancreas_tms_10x,44,all,baseline_correct_rare,rare_prototype_distance,67,2.123502662701508,1.8502733813063403,2.699804605123088
mouse_pancreas_tms_10x,44,all,unrescued_rare,rare_prototype_distance,4,3.3481070626983325,3.038841929602201,4.145689988227152
immune_dc,42,0.01,non_target,nearest_nonrare_distance,6004,2.9113321626870308,2.523582686931346,3.3913360417892955
immune_dc,42,0.01,true_rescued_rare,nearest_nonrare_distance,107,5.22764014307912,4.813595452142173,5.777498949986809
immune_dc,42,0.01,unrescued_rare,nearest_nonrare_distance,23,3.831388443856505,3.680271247256379,4.333399619137911
immune_dc,42,0.05,non_target,nearest_nonrare_distance,6004,2.790561813277624,2.4259567408933798,3.2431025554097137
immune_dc,42,0.05,baseline_correct_rare,nearest_nonrare_distance,94,5.287317502976336,4.965578836127294,5.652519803173842
immune_dc,42,0.05,unrescued_rare,nearest_nonrare_distance,13,3.614411818867094,3.36802886152953,3.917675668233269
immune_dc,42,0.05,true_rescued_rare,nearest_nonrare_distance,23,4.419256183459451,4.193244945881579,4.758660190345679
immune_dc,42,0.10,non_target,nearest_nonrare_distance,6004,2.947757692185777,2.566484691085291,3.43592500904764
immune_dc,42,0.10,baseline_correct_rare,nearest_nonrare_distance,103,5.721816963598769,5.326553145541184,6.138238730468693
immune_dc,42,0.10,unrescued_rare,nearest_nonrare_distance,15,3.8125033197942653,3.503024059759011,4.102401779867458
immune_dc,42,0.10,true_rescued_rare,nearest_nonrare_distance,12,4.425848338760946,4.179333537428896,4.527608784959099
immune_dc,42,all,non_target,nearest_nonrare_distance,6004,2.8918463215170647,2.510562257181924,3.3609159638191155
immune_dc,42,all,baseline_correct_rare,nearest_nonrare_distance,117,5.468542709947205,4.950803261844401,5.815651461158464
immune_dc,42,all,unrescued_rare,nearest_nonrare_distance,9,3.6389361639098863,3.244421918246588,3.7392432018740895
immune_dc,42,all,true_rescued_rare,nearest_nonrare_distance,4,4.00660404692084,3.795071860682362,4.498994651942923
immune_dc,43,0.01,non_target,nearest_nonrare_distance,6004,2.7760668107428,2.414906758855229,3.249693801859227
immune_dc,43,0.01,true_rescued_rare,nearest_nonrare_distance,114,5.166579486369941,4.8037450317039845,5.491267771151336
immune_dc,43,0.01,unrescued_rare,nearest_nonrare_distance,16,3.7310936452011356,3.3944975111604823,4.003971221277436
immune_dc,43,0.05,non_target,nearest_nonrare_distance,6004,2.7870065089995073,2.424227156012577,3.2737652145627214
immune_dc,43,0.05,baseline_correct_rare,nearest_nonrare_distance,105,5.503508365982163,5.091030951028784,5.909563085195503
immune_dc,43,0.05,unrescued_rare,nearest_nonrare_distance,13,3.7164869432849676,3.333032798374911,3.9795265220850005
immune_dc,43,0.05,true_rescued_rare,nearest_nonrare_distance,12,4.2904643028349,4.169929625070461,4.584201350319607
immune_dc,43,0.10,non_target,nearest_nonrare_distance,6004,2.75414961983711,2.3952086499370604,3.223274297743339
immune_dc,43,0.10,baseline_correct_rare,nearest_nonrare_distance,113,5.587092333590181,5.048761146291327,5.98344528193252
immune_dc,43,0.10,unrescued_rare,nearest_nonrare_distance,9,3.535298001769936,3.3890096251978585,4.472513215259259
immune_dc,43,0.10,true_rescued_rare,nearest_nonrare_distance,8,4.091273623500289,3.9665528654988877,4.16781274971241
immune_dc,43,all,non_target,nearest_nonrare_distance,6004,2.768579306320964,2.41426848707676,3.2466783336162326
immune_dc,43,all,baseline_correct_rare,nearest_nonrare_distance,119,5.767001986163167,5.192764552202699,6.137881934507359
immune_dc,43,all,unrescued_rare,nearest_nonrare_distance,9,3.5492135925212374,3.3206441780539793,3.619015660892856
immune_dc,43,all,true_rescued_rare,nearest_nonrare_distance,2,5.144284693419664,4.894775376464354,5.3937940103749735
immune_dc,44,0.01,non_target,nearest_nonrare_distance,6004,2.949874463677393,2.5519595369769354,3.4829360068402853
immune_dc,44,0.01,true_rescued_rare,nearest_nonrare_distance,117,5.413844148827985,4.987453301455953,5.942333542256899
immune_dc,44,0.01,unrescued_rare,nearest_nonrare_distance,13,3.6025696897502733,3.4280980378232484,4.328295523247937
immune_dc,44,0.05,non_target,nearest_nonrare_distance,6004,3.0243345600277656,2.6198306347690674,3.539376199214461
immune_dc,44,0.05,baseline_correct_rare,nearest_nonrare_distance,103,5.927946051965287,5.357362513983105,6.334045076999794
immune_dc,44,0.05,unrescued_rare,nearest_nonrare_distance,10,3.8334630049365117,3.435965463482033,4.023293531219951
immune_dc,44,0.05,true_rescued_rare,nearest_nonrare_distance,17,4.655226737824248,4.349733637781352,4.916998594224238
immune_dc,44,0.10,non_target,nearest_nonrare_distance,6004,2.934664000083237,2.5408075860796187,3.4523862451898806
immune_dc,44,0.10,baseline_correct_rare,nearest_nonrare_distance,111,5.912950480241067,5.373291299059872,6.3434221274783305
immune_dc,44,0.10,unrescued_rare,nearest_nonrare_distance,9,3.83123168118902,3.0878255804715358,4.096302048757561
immune_dc,44,0.10,true_rescued_rare,nearest_nonrare_distance,10,4.504584064321847,4.130990001077178,4.779822558908746
immune_dc,44,all,non_target,nearest_nonrare_distance,6004,2.9992320556394647,2.5990977124945562,3.5117544864618013
immune_dc,44,all,baseline_correct_rare,nearest_nonrare_distance,120,5.772017480790311,5.097519445343842,6.188513540176538
immune_dc,44,all,unrescued_rare,nearest_nonrare_distance,8,3.585918695123545,3.427105296905146,4.088833866457762
immune_dc,44,all,true_rescued_rare,nearest_nonrare_distance,2,3.6861103565443845,3.608922546499218,3.763298166589551
pancreas_baron,42,0.01,non_target,nearest_nonrare_distance,1638,4.057764097221263,3.561803162375002,4.64073364938467
pancreas_baron,42,0.01,unrescued_rare,nearest_nonrare_distance,21,4.485507152304585,4.049860356988139,4.793498534534865
pancreas_baron,42,0.01,true_rescued_rare,nearest_nonrare_distance,54,5.174003105805234,4.897307042658589,5.60724156052745
pancreas_baron,42,0.01,baseline_correct_rare,nearest_nonrare_distance,11,5.6211732235001675,5.514222083601383,5.717553642855242
pancreas_baron,42,0.05,non_target,nearest_nonrare_distance,1638,4.057764097221263,3.561803162375002,4.64073364938467
pancreas_baron,42,0.05,unrescued_rare,nearest_nonrare_distance,21,4.485507152304585,4.049860356988139,4.793498534534865
pancreas_baron,42,0.05,true_rescued_rare,nearest_nonrare_distance,54,5.174003105805234,4.897307042658589,5.60724156052745
pancreas_baron,42,0.05,baseline_correct_rare,nearest_nonrare_distance,11,5.6211732235001675,5.514222083601383,5.717553642855242
pancreas_baron,42,0.10,non_target,nearest_nonrare_distance,1638,3.9996886134682397,3.517580662449379,4.600178662763325
pancreas_baron,42,0.10,unrescued_rare,nearest_nonrare_distance,24,4.64574167380694,4.118272487943978,4.971492319917843
pancreas_baron,42,0.10,baseline_correct_rare,nearest_nonrare_distance,57,5.250037619194204,4.772705707007124,5.696875966886593
pancreas_baron,42,0.10,true_rescued_rare,nearest_nonrare_distance,5,5.148255997117228,4.95545179545112,5.540142311157453
pancreas_baron,42,all,non_target,nearest_nonrare_distance,1638,4.0141560615064655,3.5214962911151932,4.647469216038695
pancreas_baron,42,all,baseline_correct_rare,nearest_nonrare_distance,80,5.189209022537851,4.698420312195935,5.689117056094341
pancreas_baron,42,all,unrescued_rare,nearest_nonrare_distance,6,4.436652349573416,4.240972052260812,4.555752637413239
pancreas_baron,43,0.01,non_target,nearest_nonrare_distance,1638,3.9726334798418357,3.4940219470869933,4.65816103352266
pancreas_baron,43,0.01,unrescued_rare,nearest_nonrare_distance,74,4.628578671190256,4.137173165358448,5.348356372708896
pancreas_baron,43,0.01,baseline_correct_rare,nearest_nonrare_distance,12,5.437937531972964,4.266857019757164,5.906817510162742
pancreas_baron,43,0.05,non_target,nearest_nonrare_distance,1638,3.9726334798418357,3.4940219470869933,4.65816103352266
pancreas_baron,43,0.05,unrescued_rare,nearest_nonrare_distance,74,4.628578671190256,4.137173165358448,5.348356372708896
pancreas_baron,43,0.05,baseline_correct_rare,nearest_nonrare_distance,12,5.437937531972964,4.266857019757164,5.906817510162742
pancreas_baron,43,0.10,non_target,nearest_nonrare_distance,1638,3.875317313921211,3.397987652889288,4.52944883981575
pancreas_baron,43,0.10,baseline_correct_rare,nearest_nonrare_distance,57,4.737790993212538,4.255210627681367,5.494179012182185
pancreas_baron,43,0.10,unrescued_rare,nearest_nonrare_distance,18,4.792063194358338,3.8293990023693745,5.313230133547002
pancreas_baron,43,0.10,true_rescued_rare,nearest_nonrare_distance,11,4.581399520817966,4.3714064696576,4.77864493372237
pancreas_baron,43,all,non_target,nearest_nonrare_distance,1638,3.888658719640172,3.405320321501296,4.5417457747601215
