dataset,seed,rare_train_size,contrast,left_group,right_group,metric,n_left,n_right,median_left,median_right,raw_median_difference,raw_cliffs_delta,hypothesis_direction,oriented_median_difference,oriented_cliffs_delta
immune_dc,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,120,2,3.2859542965721555,0.26649527920010296,3.0194590173720526,0.9916666666666667,1.0,3.0194590173720526,0.9916666666666667
immune_dc,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,120,2,0.9999999,0.213414275,0.7865856250000001,1.0,,,
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,2,8,0.24343763884049285,0.18023355807016403,0.06320408077032882,1.0,1.0,0.06320408077032882,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,2,8,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,2,8,1.227952701415465,1.599272507753192,-0.371319806337727,-1.0,-1.0,0.371319806337727,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,2,8,-0.15301652076852557,-0.5298079499801251,0.3767914292115996,1.0,1.0,0.3767914292115996,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,2,8,3.4196150773442815,4.453670221980863,-1.0340551446365813,-1.0,-1.0,1.0340551446365813,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,2,8,3.6861103565443845,3.585918695123545,0.10019166142083957,0.125,1.0,0.10019166142083957,0.125
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,2,8,0.26649527920010296,-0.8404737885525198,1.1069690677526227,1.0,1.0,1.1069690677526227,1.0
immune_dc,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,2,8,0.213414275,0.0007395109649999999,0.212674764035,1.0,,,
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,2,6004,0.24343763884049285,0.08339964664688362,0.16003799219360923,0.9993337774816788,1.0,0.16003799219360923,0.9993337774816788
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,2,6004,1.0,5.0,-4.0,-0.9986675549633578,-1.0,4.0,0.9986675549633578
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,2,6004,1.227952701415465,2.316828466116131,-1.0888757647006662,-0.9996668887408394,-1.0,1.0888757647006662,0.9996668887408394
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,2,6004,-0.15301652076852557,-1.3938585348292971,1.2408420140607714,0.9986675549633577,1.0,1.2408420140607714,0.9986675549633577
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,2,6004,3.4196150773442815,6.451927297540588,-3.0323122201963066,-0.9996668887408394,-1.0,3.0323122201963066,0.9996668887408394
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,2,6004,3.6861103565443845,2.9992320556394647,0.6868783009049197,0.599433710859427,1.0,0.6868783009049197,0.599433710859427
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,2,6004,0.26649527920010296,-3.434822888378841,3.701318167578944,0.9986675549633577,1.0,3.701318167578944,0.9986675549633577
immune_dc,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,2,6004,0.213414275,5.86876285e-09,0.21341426913123715,0.9980013324450367,,,
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,2,1893,0.24343763884049285,0.0831713247823244,0.16026631405816844,0.9984152139461173,1.0,0.16026631405816844,0.9984152139461173
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,2,1893,1.0,5.0,-4.0,-0.9963021658742737,-1.0,4.0,0.9963021658742737
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,2,1893,1.227952701415465,2.2398471105676983,-1.0118944091522333,-0.9989434759640782,-1.0,1.0118944091522333,0.9989434759640782
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,2,1893,-0.15301652076852557,-1.2923453579489492,1.1393288371804235,0.9963021658742737,1.0,1.1393288371804235,0.9963021658742737
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,2,1893,3.4196150773442815,6.237548841591612,-2.8179337642473303,-0.9989434759640782,-1.0,2.8179337642473303,0.9989434759640782
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,2,1893,3.6861103565443845,3.0855553786617547,0.6005549778826298,0.5224511357633386,1.0,0.6005549778826298,0.5224511357633386
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,2,1893,0.26649527920010296,-3.155254629896626,3.421749909096729,0.9968304278922346,1.0,3.421749909096729,0.9968304278922346
immune_dc,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,2,1893,0.213414275,1.0969995e-07,0.21341416530004997,0.994717379820391,,,
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,11,54,0.15533344211733738,0.1444608943502736,0.010872547767063784,0.3434343434343434,1.0,0.010872547767063784,0.3434343434343434
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,11,54,1.0,1.0,0.0,-0.38888888888888884,-1.0,-0.0,0.38888888888888884
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,11,54,1.3699932540331252,1.3564989041454112,0.01349434988771403,-0.0033670033670033517,-1.0,-0.01349434988771403,0.0033670033670033517
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,11,54,0.2174707515350358,0.08703911449210566,0.13043163704293015,0.3535353535353536,1.0,0.13043163704293015,0.3535353535353536
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,11,54,4.952013552468914,4.903236521393036,0.04877703107587816,-0.0033670033670033517,-1.0,-0.04877703107587816,0.0033670033670033517
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,11,54,5.6211732235001675,5.174003105805234,0.44717011769493364,0.4444444444444444,1.0,0.44717011769493364,0.4444444444444444
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,11,54,0.7347698847027617,0.2959344867747622,0.4388353979279995,0.34006734006733996,1.0,0.4388353979279995,0.34006734006733996
pancreas_baron,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,11,54,0.5948468,0.0444507465,0.5503960535,1.0,,,
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,54,21,0.1444608943502736,0.10701547881519081,0.03744541553508278,0.9717813051146384,1.0,0.03744541553508278,0.9717813051146384
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,54,21,1.0,4.0,-3.0,-1.0,-1.0,3.0,1.0
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,54,21,1.3564989041454112,1.5877767490405086,-0.2312778448950974,-0.5890652557319225,-1.0,0.2312778448950974,0.5890652557319225
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,54,21,0.08703911449210566,-0.2760883974545989,0.36312751194670456,0.9153439153439153,1.0,0.36312751194670456,0.9153439153439153
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,54,21,4.903236521393036,5.739219486224944,-0.8359829648319081,-0.5890652557319225,-1.0,0.8359829648319081,0.5890652557319225
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,54,21,5.174003105805234,4.485507152304585,0.6884959535006487,0.6790123456790123,1.0,0.6884959535006487,0.6790123456790123
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,54,21,0.2959344867747622,-1.0123953915997088,1.308329878374471,0.9329805996472662,1.0,1.308329878374471,0.9329805996472662
pancreas_baron,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,54,21,0.0444507465,0.0017911145,0.042659631999999996,0.689594356261023,,,
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,54,1638,0.1444608943502736,0.07212800880630085,0.07233288554397274,0.99778410889522,1.0,0.07233288554397274,0.99778410889522
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,54,1638,1.0,5.0,-4.0,-0.9918599918599919,-1.0,4.0,0.9918599918599919
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,54,1638,1.3564989041454112,2.016088181608913,-0.6595892774635019,-0.9826346493013159,-1.0,0.6595892774635019,0.9826346493013159
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,54,1638,0.08703911449210566,-0.8527281328944286,0.9397672473865343,0.9941211052322163,1.0,0.9397672473865343,0.9941211052322163
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,54,1638,4.903236521393036,7.287405225470074,-2.3841687040770383,-0.9826346493013159,-1.0,2.3841687040770383,0.9826346493013159
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,54,1638,5.174003105805234,4.057764097221263,1.116239008583971,0.6825849048071271,1.0,1.116239008583971,0.6825849048071271
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,54,1638,0.2959344867747622,-3.1206167795669457,3.416551266341708,0.9927644372088817,1.0,3.416551266341708,0.9927644372088817
pancreas_baron,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,54,1638,0.0444507465,7.25352385e-07,0.044450021147614996,0.985506263284041,,,
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,54,125,0.1444608943502736,0.08632443049985475,0.058136463850418846,0.9851851851851852,1.0,0.058136463850418846,0.9851851851851852
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,54,125,1.0,5.0,-4.0,-0.9906666666666667,-1.0,4.0,0.9906666666666667
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,54,125,1.3564989041454112,1.796477132318167,-0.4399782281727558,-0.898074074074074,-1.0,0.4399782281727558,0.898074074074074
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,54,125,0.08703911449210566,-0.6411666496174722,0.7282057641095778,0.983111111111111,1.0,0.7282057641095778,0.983111111111111
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,54,125,4.903236521393036,6.493593366062627,-1.590356844669591,-0.898074074074074,-1.0,1.590356844669591,0.898074074074074
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,54,125,5.174003105805234,3.53195054521853,1.6420525605867038,0.8702222222222222,1.0,1.6420525605867038,0.8702222222222222
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,54,125,0.2959344867747622,-2.7360994771079463,3.0320339638827085,0.9922962962962962,1.0,3.0320339638827085,0.9922962962962962
pancreas_baron,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,54,125,0.0444507465,8.328129e-06,0.044442418371,0.9522962962962962,,,
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,11,54,0.15533344211733738,0.1444608943502736,0.010872547767063784,0.3434343434343434,1.0,0.010872547767063784,0.3434343434343434
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,11,54,1.0,1.0,0.0,-0.38888888888888884,-1.0,-0.0,0.38888888888888884
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,11,54,1.3699932540331252,1.3564989041454112,0.01349434988771403,-0.0033670033670033517,-1.0,-0.01349434988771403,0.0033670033670033517
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,11,54,0.2174707515350358,0.08703911449210566,0.13043163704293015,0.3535353535353536,1.0,0.13043163704293015,0.3535353535353536
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,11,54,4.952013552468914,4.903236521393036,0.04877703107587816,-0.0033670033670033517,-1.0,-0.04877703107587816,0.0033670033670033517
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,11,54,5.6211732235001675,5.174003105805234,0.44717011769493364,0.4444444444444444,1.0,0.44717011769493364,0.4444444444444444
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,11,54,0.7347698847027617,0.2959344867747622,0.4388353979279995,0.34006734006733996,1.0,0.4388353979279995,0.34006734006733996
pancreas_baron,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,11,54,0.5948468,0.0444507465,0.5503960535,1.0,,,
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,54,21,0.1444608943502736,0.10701547881519081,0.03744541553508278,0.9717813051146384,1.0,0.03744541553508278,0.9717813051146384
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,54,21,1.0,4.0,-3.0,-1.0,-1.0,3.0,1.0
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,54,21,1.3564989041454112,1.5877767490405086,-0.2312778448950974,-0.5890652557319225,-1.0,0.2312778448950974,0.5890652557319225
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,54,21,0.08703911449210566,-0.2760883974545989,0.36312751194670456,0.9153439153439153,1.0,0.36312751194670456,0.9153439153439153
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,54,21,4.903236521393036,5.739219486224944,-0.8359829648319081,-0.5890652557319225,-1.0,0.8359829648319081,0.5890652557319225
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,54,21,5.174003105805234,4.485507152304585,0.6884959535006487,0.6790123456790123,1.0,0.6884959535006487,0.6790123456790123
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,54,21,0.2959344867747622,-1.0123953915997088,1.308329878374471,0.9329805996472662,1.0,1.308329878374471,0.9329805996472662
pancreas_baron,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,54,21,0.0444507465,0.0017911145,0.042659631999999996,0.689594356261023,,,
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,54,1638,0.1444608943502736,0.07212800880630085,0.07233288554397274,0.99778410889522,1.0,0.07233288554397274,0.99778410889522
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,54,1638,1.0,5.0,-4.0,-0.9918599918599919,-1.0,4.0,0.9918599918599919
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,54,1638,1.3564989041454112,2.016088181608913,-0.6595892774635019,-0.9826346493013159,-1.0,0.6595892774635019,0.9826346493013159
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,54,1638,0.08703911449210566,-0.8527281328944286,0.9397672473865343,0.9941211052322163,1.0,0.9397672473865343,0.9941211052322163
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,54,1638,4.903236521393036,7.287405225470074,-2.3841687040770383,-0.9826346493013159,-1.0,2.3841687040770383,0.9826346493013159
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,54,1638,5.174003105805234,4.057764097221263,1.116239008583971,0.6825849048071271,1.0,1.116239008583971,0.6825849048071271
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,54,1638,0.2959344867747622,-3.1206167795669457,3.416551266341708,0.9927644372088817,1.0,3.416551266341708,0.9927644372088817
pancreas_baron,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,54,1638,0.0444507465,7.25352385e-07,0.044450021147614996,0.985506263284041,,,
pancreas_baron,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,54,125,0.1444608943502736,0.08632443049985475,0.058136463850418846,0.9851851851851852,1.0,0.058136463850418846,0.9851851851851852
pancreas_baron,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,54,125,1.0,5.0,-4.0,-0.9906666666666667,-1.0,4.0,0.9906666666666667
pancreas_baron,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,54,125,1.3564989041454112,1.796477132318167,-0.4399782281727558,-0.898074074074074,-1.0,0.4399782281727558,0.898074074074074
