method,seed,rare_class,rare_train_size,split_mode,overall_accuracy,macro_f1,rare_precision,rare_recall,rare_f1,n_candidates,n_marker_verified,rescued_rare_errors,false_rescues,modification_rate,major_to_rare_false_rescue_rate,k,gate_name,candidate_precision_for_rare_error,rare_error_recall,n_changed,dataset,separability_ratio,nearest_majority_class
prototype,44,cDC1,50,batch_heldout,0.8961525921095533,0.889391816584348,0.9761904761904762,0.9959514170040484,0.9859719438877756,8.0,0.0,2.0,6.0,0.0013042060645582,0.0010191948360794,,,,,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate,44,cDC1,50,batch_heldout,0.8968046951418324,0.8909207517092373,0.9919354838709676,0.9959514170040484,0.993939393939394,4.0,,2.0,2.0,0.0006521030322791,0.0003397316120264,,rank1,0.5,0.6666666666666666,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate_best,44,cDC1,50,batch_heldout,0.8968046951418324,0.8909207517092373,0.9919354838709676,0.9959514170040484,0.993939393939394,4.0,,2.0,2.0,0.0006521030322791,0.0003397316120264,,rank1,0.5,0.6666666666666666,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate_marker,44,cDC1,50,batch_heldout,0.8969677208999022,0.8913062796114338,0.9959514170040484,0.9959514170040484,0.9959514170040484,4.0,3.0,2.0,1.0,0.0004890772742093,0.0001698658060132,,,,,,immune_dc,1.1379,HLA-DRhi cDC2
fusion,44,cDC1,50,batch_heldout,0.899250081512879,0.8932431254754101,1.0,0.9878542510121456,0.9938900203665988,,,0.0,0.0,0.0091294424519074,0.0,,,,0.0,56.0,immune_dc,1.1379,HLA-DRhi cDC2
fusion_gated,44,cDC1,50,batch_heldout,0.8969677208999022,0.8913163729918777,1.0,0.9919028340080972,0.9959349593495936,,,1.0,0.0,0.0001630257580697,0.0,,,,0.3333333333333333,1.0,immune_dc,1.1379,HLA-DRhi cDC2
baseline,44,cDC1,all,batch_heldout,0.8912618193674601,0.884866602668232,0.9959183673469388,0.9878542510121456,0.991869918699187,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,immune_dc,1.1379,HLA-DRhi cDC2
knn_k15,44,cDC1,all,batch_heldout,0.9041408542549724,0.8853403924585342,1.0,0.9878542510121456,0.9938900203665988,,,,,,,15.0,,,,,immune_dc,1.1379,HLA-DRhi cDC2
prototype,44,cDC1,all,batch_heldout,0.8902836648190414,0.8825525963143331,0.9647058823529412,0.9959514170040484,0.9800796812749004,10.0,0.0,2.0,8.0,0.0016302575806977,0.0013589264481059,,,,,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate,44,cDC1,all,batch_heldout,0.8910987936093903,0.8844706381924943,0.9879032258064516,0.9919028340080972,0.98989898989899,3.0,,1.0,2.0,0.0004890772742093,0.0003397316120264,,rank1,0.3333333333333333,0.3333333333333333,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate_best,44,cDC1,all,batch_heldout,0.8910987936093903,0.8844706381924943,0.9879032258064516,0.9919028340080972,0.98989898989899,3.0,,1.0,2.0,0.0004890772742093,0.0003397316120264,,rank1,0.3333333333333333,0.3333333333333333,,immune_dc,1.1379,HLA-DRhi cDC2
prototype_gate_marker,44,cDC1,all,batch_heldout,0.8910987936093903,0.8844706381924943,0.9879032258064516,0.9919028340080972,0.98989898989899,3.0,3.0,1.0,2.0,0.0004890772742093,0.0003397316120264,,,,,,immune_dc,1.1379,HLA-DRhi cDC2
fusion,44,cDC1,all,batch_heldout,0.8953374633192044,0.8887839373510501,0.9959349593495936,0.9919028340080972,0.9939148073022313,,,1.0,0.0,0.0122269318552331,0.0,,,,0.3333333333333333,75.0,immune_dc,1.1379,HLA-DRhi cDC2
fusion_gated,44,cDC1,all,batch_heldout,0.8912618193674601,0.884866602668232,0.9959183673469388,0.9878542510121456,0.991869918699187,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,immune_dc,1.1379,HLA-DRhi cDC2
baseline,42,epsilon,10,batch_heldout,0.980278422273782,0.879549501574039,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
knn_k15,42,epsilon,10,batch_heldout,0.9460556844547564,0.6673184679696987,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,1.1924,gamma
prototype,42,epsilon,10,batch_heldout,0.8863109048723898,0.7989459346459064,0.0119760479041916,1.0,0.0236686390532544,166.0,0.0,1.0,165.0,0.0962877030162413,0.0958188153310104,,,,,,pancreas,1.1924,gamma
prototype_gate,42,epsilon,10,batch_heldout,0.9779582366589328,0.8497031248061929,0.1666666666666666,0.5,0.25,5.0,,0.0,5.0,0.0029002320185614,0.002903600464576,,rank1,0.0,0.0,,pancreas,1.1924,gamma
prototype_gate_best,42,epsilon,10,batch_heldout,0.9779582366589328,0.8497031248061929,0.1666666666666666,0.5,0.25,5.0,,0.0,5.0,0.0029002320185614,0.002903600464576,,rank1,0.0,0.0,,pancreas,1.1924,gamma
prototype_gate_marker,42,epsilon,10,batch_heldout,0.980278422273782,0.879549501574039,1.0,0.5,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
fusion,42,epsilon,10,batch_heldout,0.978538283062645,0.8432133103647124,1.0,0.5,0.6666666666666666,,,0.0,0.0,0.0029002320185614,0.0,,,,0.0,5.0,pancreas,1.1924,gamma
fusion_gated,42,epsilon,10,batch_heldout,0.980278422273782,0.8680576215850492,0.5,0.5,0.5,,,0.0,1.0,0.0005800464037122,0.0005807200929152,,,,0.0,1.0,pancreas,1.1924,gamma
baseline,42,epsilon,20,batch_heldout,0.9773781902552204,0.8576703806859995,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
knn_k15,42,epsilon,20,batch_heldout,0.94953596287703,0.7175499951108455,1.0,0.5,0.6666666666666666,,,,,,,15.0,,,,,pancreas,1.1924,gamma
prototype,42,epsilon,20,batch_heldout,0.8642691415313225,0.7575191044393396,0.0097560975609756,1.0,0.0193236714975845,204.0,0.0,1.0,203.0,0.1183294663573085,0.1178861788617886,,,,,,pancreas,1.1924,gamma
prototype_gate,42,epsilon,20,batch_heldout,0.9709976798143852,0.8233123658845036,0.1176470588235294,1.0,0.2105263157894736,16.0,,1.0,15.0,0.0092807424593967,0.0087108013937282,,rank1,0.0625,1.0,,pancreas,1.1924,gamma
prototype_gate_best,42,epsilon,20,batch_heldout,0.9709976798143852,0.8233123658845036,0.1176470588235294,1.0,0.2105263157894736,16.0,,1.0,15.0,0.0092807424593967,0.0087108013937282,,rank1,0.0625,1.0,,pancreas,1.1924,gamma
prototype_gate_marker,42,epsilon,20,batch_heldout,0.9773781902552204,0.8576703806859995,1.0,0.5,0.6666666666666666,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
fusion,42,epsilon,20,batch_heldout,0.9675174013921114,0.8127961641862976,1.0,0.5,0.6666666666666666,,,0.0,0.0,0.0150812064965197,0.0,,,,0.0,26.0,pancreas,1.1924,gamma
fusion_gated,42,epsilon,20,batch_heldout,0.9773781902552204,0.858240609334031,0.5,1.0,0.6666666666666666,,,1.0,2.0,0.0017401392111368,0.0011614401858304,,,,1.0,3.0,pancreas,1.1924,gamma
baseline,42,epsilon,5,batch_heldout,0.9814385150812064,0.8146630049479485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
knn_k15,42,epsilon,5,batch_heldout,0.9535962877030162,0.6752991636432203,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,1.1924,gamma
prototype,42,epsilon,5,batch_heldout,0.857308584686775,0.745782268730492,0.0089285714285714,1.0,0.0176991150442477,224.0,0.0,2.0,222.0,0.1299303944315545,0.1289198606271777,,,,,,pancreas,1.1924,gamma
prototype_gate,42,epsilon,5,batch_heldout,0.9622969837587008,0.809764302790518,0.05,1.0,0.0952380952380952,40.0,,2.0,38.0,0.0232018561484918,0.0220673635307781,,rank1,0.05,1.0,,pancreas,1.1924,gamma
prototype_gate_best,42,epsilon,5,batch_heldout,0.9622969837587008,0.809764302790518,0.05,1.0,0.0952380952380952,40.0,,2.0,38.0,0.0232018561484918,0.0220673635307781,,rank1,0.05,1.0,,pancreas,1.1924,gamma
prototype_gate_marker,42,epsilon,5,batch_heldout,0.965197215777262,0.8129625533965584,0.0571428571428571,1.0,0.1081081081081081,40.0,35.0,2.0,33.0,0.0203016241299303,0.019163763066202,,,,,,pancreas,1.1924,gamma
fusion,42,epsilon,5,batch_heldout,0.9750580046403712,0.8335373123506541,1.0,0.5,0.6666666666666666,,,1.0,0.0,0.0121809744779582,0.0,,,,0.5,21.0,pancreas,1.1924,gamma
fusion_gated,42,epsilon,5,batch_heldout,0.9634570765661252,0.8108433586723215,0.054054054054054,1.0,0.1025641025641025,,,2.0,35.0,0.0214617169373549,0.0203252032520325,,,,1.0,37.0,pancreas,1.1924,gamma
baseline,42,epsilon,50,batch_heldout,0.9820185614849188,0.8956480334439405,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
knn_k15,42,epsilon,50,batch_heldout,0.9518561484918794,0.7226538987898161,1.0,0.5,0.6666666666666666,,,,,,,15.0,,,,,pancreas,1.1924,gamma
prototype,42,epsilon,50,batch_heldout,0.877030162412993,0.7741594227744449,0.0108108108108108,1.0,0.0213903743315508,183.0,0.0,0.0,183.0,0.1061484918793503,0.1062717770034843,,,,,,pancreas,1.1924,gamma
prototype_gate,42,epsilon,50,batch_heldout,0.9791183294663574,0.8519805697976055,0.25,1.0,0.4,6.0,,0.0,6.0,0.0034802784222737,0.0034843205574912,,rank1,0.0,0.0,,pancreas,1.1924,gamma
prototype_gate_best,42,epsilon,50,batch_heldout,0.9791183294663574,0.8519805697976055,0.25,1.0,0.4,6.0,,0.0,6.0,0.0034802784222737,0.0034843205574912,,rank1,0.0,0.0,,pancreas,1.1924,gamma
prototype_gate_marker,42,epsilon,50,batch_heldout,0.9820185614849188,0.8956480334439405,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1924,gamma
fusion,42,epsilon,50,batch_heldout,0.9796983758700696,0.876656700733169,1.0,1.0,1.0,,,0.0,0.0,0.0046403712296983,0.0,,,,0.0,8.0,pancreas,1.1924,gamma
fusion_gated,42,epsilon,50,batch_heldout,0.9791183294663574,0.8519805697976055,0.25,1.0,0.4,,,0.0,6.0,0.0034802784222737,0.0034843205574912,,,,0.0,6.0,pancreas,1.1924,gamma
baseline,42,gamma,10,batch_heldout,0.9582366589327146,0.8290605734474541,1.0,0.4534883720930232,0.624,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.9252,epsilon
knn_k15,42,gamma,10,batch_heldout,0.8990719257540604,0.5951350447682192,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,0.9252,epsilon
prototype,42,gamma,10,batch_heldout,0.980278422273782,0.8872081149912887,0.9873417721518988,0.9069767441860463,0.9454545454545454,40.0,0.0,39.0,1.0,0.0232018561484918,0.0006105006105006,,,,,,pancreas,0.9252,epsilon
prototype_gate,42,gamma,10,batch_heldout,0.9663573085846868,0.8418232392346784,1.0,0.6162790697674418,0.762589928057554,14.0,,14.0,0.0,0.0081206496519721,0.0,,rank1,1.0,0.2978723404255319,,pancreas,0.9252,epsilon
prototype_gate_best,42,gamma,10,batch_heldout,0.980278422273782,0.8872081149912887,0.9873417721518988,0.9069767441860463,0.9454545454545454,40.0,,39.0,1.0,0.0232018561484918,0.0006105006105006,,rank2_margin_q25,0.975,0.8297872340425532,,pancreas,0.9252,epsilon
prototype_gate_marker,42,gamma,10,batch_heldout,0.9663573085846868,0.8418232392346784,1.0,0.6162790697674418,0.762589928057554,14.0,14.0,14.0,0.0,0.0081206496519721,0.0,,,,,,pancreas,0.9252,epsilon
fusion,42,gamma,10,batch_heldout,0.951276102088167,0.7748356848912827,1.0,0.5465116279069767,0.706766917293233,,,15.0,0.0,0.0249419953596287,0.0,,,,0.3191489361702128,43.0,pancreas,0.9252,epsilon
fusion_gated,42,gamma,10,batch_heldout,0.965197215777262,0.8403866401649652,1.0,0.5930232558139535,0.7445255474452555,,,12.0,0.0,0.0069605568445475,0.0,,,,0.2553191489361702,12.0,pancreas,0.9252,epsilon
baseline,42,gamma,20,batch_heldout,0.9854988399071926,0.8959720253870334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.9252,epsilon
knn_k15,42,gamma,20,batch_heldout,0.941415313225058,0.6830928795358643,1.0,0.7674418604651163,0.868421052631579,,,,,,,15.0,,,,,pancreas,0.9252,epsilon
prototype,42,gamma,20,batch_heldout,0.9837587006960556,0.8708321925415804,0.9662921348314608,1.0,0.9828571428571428,3.0,0.0,0.0,3.0,0.0017401392111368,0.0018315018315018,,,,,,pancreas,0.9252,epsilon
prototype_gate,42,gamma,20,batch_heldout,0.9854988399071926,0.8959720253870334,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,rank1,0.0,0.0,,pancreas,0.9252,epsilon
prototype_gate_best,42,gamma,20,batch_heldout,0.9854988399071926,0.8959720253870334,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,rank1,0.0,0.0,,pancreas,0.9252,epsilon
prototype_gate_marker,42,gamma,20,batch_heldout,0.9854988399071926,0.8959720253870334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.9252,epsilon
fusion,42,gamma,20,batch_heldout,0.9779582366589328,0.8358071610893434,1.0,0.9883720930232558,0.9941520467836256,,,0.0,0.0,0.0110208816705336,0.0,,,,0.0,19.0,pancreas,0.9252,epsilon
fusion_gated,42,gamma,20,batch_heldout,0.9854988399071926,0.8959720253870334,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,pancreas,0.9252,epsilon
baseline,42,gamma,5,batch_heldout,0.933294663573086,0.7946838431492934,1.0,0.0232558139534883,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.9252,epsilon
knn_k15,42,gamma,5,batch_heldout,0.9002320185614849,0.6001848971532179,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,0.9252,epsilon
prototype,42,gamma,5,batch_heldout,0.961136890951276,0.8528855343702364,1.0,0.5813953488372093,0.7352941176470589,48.0,0.0,48.0,0.0,0.0278422273781902,0.0,,,,,,pancreas,0.9252,epsilon
prototype_gate,42,gamma,5,batch_heldout,0.9390951276102087,0.8104487468925125,1.0,0.1395348837209302,0.2448979591836734,10.0,,10.0,0.0,0.0058004640371229,0.0,,rank1,1.0,0.119047619047619,,pancreas,0.9252,epsilon
prototype_gate_best,42,gamma,5,batch_heldout,0.961136890951276,0.8528855343702364,1.0,0.5813953488372093,0.7352941176470589,48.0,,48.0,0.0,0.0278422273781902,0.0,,rank2_margin_q25,1.0,0.5714285714285714,,pancreas,0.9252,epsilon
prototype_gate_marker,42,gamma,5,batch_heldout,0.9390951276102087,0.8104487468925125,1.0,0.1395348837209302,0.2448979591836734,10.0,10.0,10.0,0.0,0.0058004640371229,0.0,,,,,,pancreas,0.9252,epsilon
fusion,42,gamma,5,batch_heldout,0.9274941995359628,0.7246408911577789,1.0,0.1046511627906976,0.1894736842105263,,,40.0,0.0,0.0377030162412993,0.0,,,,0.4761904761904761,65.0,pancreas,0.9252,epsilon
fusion_gated,42,gamma,5,batch_heldout,0.9385150812064964,0.8090612312142982,1.0,0.127906976744186,0.2268041237113402,,,9.0,0.0,0.0052204176334106,0.0,,,,0.1071428571428571,9.0,pancreas,0.9252,epsilon
baseline,42,gamma,50,batch_heldout,0.9849187935034804,0.899410616861296,0.9882352941176472,0.9767441860465116,0.9824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.9252,epsilon
knn_k15,42,gamma,50,batch_heldout,0.9483758700696056,0.7033031528777773,1.0,0.9534883720930232,0.9761904761904762,,,,,,,15.0,,,,,pancreas,0.9252,epsilon
prototype,42,gamma,50,batch_heldout,0.9837587006960556,0.8740180124626862,0.9347826086956522,1.0,0.9662921348314608,7.0,0.0,2.0,5.0,0.004060324825986,0.003052503052503,,,,,,pancreas,0.9252,epsilon
prototype_gate,42,gamma,50,batch_heldout,0.9854988399071926,0.8998857437038208,0.9883720930232558,0.9883720930232558,0.9883720930232558,1.0,,1.0,0.0,0.0005800464037122,0.0,,rank1,1.0,0.5,,pancreas,0.9252,epsilon
prototype_gate_best,42,gamma,50,batch_heldout,0.9854988399071926,0.8995867879975467,0.9662921348314608,1.0,0.9828571428571428,4.0,,2.0,2.0,0.0023201856148491,0.0012210012210012,,rank2_margin_q25_neighbor_major,0.5,1.0,,pancreas,0.9252,epsilon
prototype_gate_marker,42,gamma,50,batch_heldout,0.9854988399071926,0.8998857437038208,0.9883720930232558,0.9883720930232558,0.9883720930232558,1.0,1.0,1.0,0.0,0.0005800464037122,0.0,,,,,,pancreas,0.9252,epsilon
fusion,42,gamma,50,batch_heldout,0.9814385150812064,0.8507606265068304,0.9885057471264368,1.0,0.9942196531791908,,,2.0,0.0,0.0087006960556844,0.0,,,,1.0,15.0,pancreas,0.9252,epsilon
fusion_gated,42,gamma,50,batch_heldout,0.9854988399071926,0.8998857437038208,0.9883720930232558,0.9883720930232558,0.9883720930232558,,,1.0,0.0,0.0005800464037122,0.0,,,,0.5,1.0,pancreas,0.9252,epsilon
baseline,43,epsilon,10,batch_heldout,0.9680974477958236,0.8517609341501516,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
knn_k15,43,epsilon,10,batch_heldout,0.937354988399072,0.6798080215811583,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,1.1031,gamma
prototype,43,epsilon,10,batch_heldout,0.8735498839907193,0.7505161175125884,0.0118343195266272,1.0,0.023391812865497,168.0,0.0,1.0,167.0,0.0974477958236658,0.0969802555168408,,,,,,pancreas,1.1031,gamma
prototype_gate,43,epsilon,10,batch_heldout,0.965197215777262,0.8292245735773939,0.2222222222222222,1.0,0.3636363636363636,8.0,,1.0,7.0,0.0046403712296983,0.0040650406504065,,rank1,0.125,1.0,,pancreas,1.1031,gamma
prototype_gate_best,43,epsilon,10,batch_heldout,0.965197215777262,0.8292245735773939,0.2222222222222222,1.0,0.3636363636363636,8.0,,1.0,7.0,0.0046403712296983,0.0040650406504065,,rank1,0.125,1.0,,pancreas,1.1031,gamma
prototype_gate_marker,43,epsilon,10,batch_heldout,0.9669373549883992,0.8395785327186535,0.3333333333333333,1.0,0.5,8.0,5.0,1.0,4.0,0.0029002320185614,0.0023228803716608,,,,,,pancreas,1.1031,gamma
fusion,43,epsilon,10,batch_heldout,0.9622969837587008,0.8002616367441594,1.0,0.5,0.6666666666666666,,,0.0,0.0,0.0081206496519721,0.0,,,,0.0,14.0,pancreas,1.1031,gamma
fusion_gated,43,epsilon,10,batch_heldout,0.968677494199536,0.8619799430319823,0.6666666666666666,1.0,0.8,,,1.0,1.0,0.0011600928074245,0.0005807200929152,,,,1.0,2.0,pancreas,1.1031,gamma
baseline,43,epsilon,20,batch_heldout,0.961136890951276,0.896604534329097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
knn_k15,43,epsilon,20,batch_heldout,0.9344547563805105,0.7371924648419573,1.0,0.5,0.6666666666666666,,,,,,,15.0,,,,,pancreas,1.1031,gamma
prototype,43,epsilon,20,batch_heldout,0.8509280742459396,0.771540464645806,0.0102564102564102,1.0,0.0203045685279187,193.0,0.0,0.0,193.0,0.1119489559164733,0.1120789779326364,,,,,,pancreas,1.1031,gamma
prototype_gate,43,epsilon,20,batch_heldout,0.9576566125290024,0.8504734104617332,0.2222222222222222,1.0,0.3636363636363636,7.0,,0.0,7.0,0.004060324825986,0.0040650406504065,,rank1,0.0,0.0,,pancreas,1.1031,gamma
prototype_gate_best,43,epsilon,20,batch_heldout,0.910092807424594,0.8228730866779405,0.0217391304347826,1.0,0.0425531914893617,90.0,,0.0,90.0,0.0522041763341067,0.0522648083623693,,rank2_margin_q25_neighbor_major,0.0,0.0,,pancreas,1.1031,gamma
prototype_gate_marker,43,epsilon,20,batch_heldout,0.961136890951276,0.896604534329097,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
fusion,43,epsilon,20,batch_heldout,0.9559164733178654,0.8327699912883261,1.0,1.0,1.0,,,0.0,0.0,0.015661252900232,0.0,,,,0.0,27.0,pancreas,1.1031,gamma
fusion_gated,43,epsilon,20,batch_heldout,0.961136890951276,0.896604534329097,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,pancreas,1.1031,gamma
baseline,43,epsilon,5,batch_heldout,0.9680974477958236,0.8103947433581181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
knn_k15,43,epsilon,5,batch_heldout,0.9379350348027842,0.6914843230995277,0.0,0.0,0.0,,,,,,,15.0,,,,,pancreas,1.1031,gamma
prototype,43,epsilon,5,batch_heldout,0.8810904872389791,0.7513718362994474,0.0127388535031847,1.0,0.0251572327044025,157.0,0.0,2.0,155.0,0.0910672853828306,0.0900116144018583,,,,,,pancreas,1.1031,gamma
prototype_gate,43,epsilon,5,batch_heldout,0.9669373549883992,0.8309407441334804,0.2,0.5,0.2857142857142857,5.0,,1.0,4.0,0.0029002320185614,0.0023228803716608,,rank1,0.2,0.5,,pancreas,1.1031,gamma
prototype_gate_best,43,epsilon,5,batch_heldout,0.9669373549883992,0.8309407441334804,0.2,0.5,0.2857142857142857,5.0,,1.0,4.0,0.0029002320185614,0.0023228803716608,,rank1,0.2,0.5,,pancreas,1.1031,gamma
prototype_gate_marker,43,epsilon,5,batch_heldout,0.9675174013921114,0.8344750715357089,0.25,0.5,0.3333333333333333,5.0,4.0,1.0,3.0,0.0023201856148491,0.0017421602787456,,,,,,pancreas,1.1031,gamma
fusion,43,epsilon,5,batch_heldout,0.9675174013921114,0.8071309234844677,0.0,0.0,0.0,,,0.0,0.0,0.0005800464037122,0.0,,,,0.0,1.0,pancreas,1.1031,gamma
fusion_gated,43,epsilon,5,batch_heldout,0.9669373549883992,0.8309407441334804,0.2,0.5,0.2857142857142857,,,1.0,4.0,0.0029002320185614,0.0023228803716608,,,,0.5,5.0,pancreas,1.1031,gamma
baseline,43,epsilon,50,batch_heldout,0.962877030162413,0.8652029807475066,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
knn_k15,43,epsilon,50,batch_heldout,0.9379350348027842,0.7209958899731151,1.0,0.5,0.6666666666666666,,,,,,,15.0,,,,,pancreas,1.1031,gamma
prototype,43,epsilon,50,batch_heldout,0.87122969837587,0.7413874126708409,0.0121951219512195,1.0,0.0240963855421686,162.0,0.0,0.0,162.0,0.0939675174013921,0.0940766550522648,,,,,,pancreas,1.1031,gamma
prototype_gate,43,epsilon,50,batch_heldout,0.9593967517401392,0.81847566488485,0.2222222222222222,1.0,0.3636363636363636,7.0,,0.0,7.0,0.004060324825986,0.0040650406504065,,rank1,0.0,0.0,,pancreas,1.1031,gamma
prototype_gate_best,43,epsilon,50,batch_heldout,0.9593967517401392,0.81847566488485,0.2222222222222222,1.0,0.3636363636363636,7.0,,0.0,7.0,0.004060324825986,0.0040650406504065,,rank1,0.0,0.0,,pancreas,1.1031,gamma
prototype_gate_marker,43,epsilon,50,batch_heldout,0.962877030162413,0.8652029807475066,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,1.1031,gamma
fusion,43,epsilon,50,batch_heldout,0.9588167053364268,0.8310611776174698,1.0,1.0,1.0,,,0.0,0.0,0.0069605568445475,0.0,,,,0.0,12.0,pancreas,1.1031,gamma
fusion_gated,43,epsilon,50,batch_heldout,0.962877030162413,0.8513301483775643,0.6666666666666666,1.0,0.8,,,0.0,1.0,0.0005800464037122,0.0005807200929152,,,,0.0,1.0,pancreas,1.1031,gamma
baseline,43,gamma,10,batch_heldout,0.9280742459396752,0.7825985397246613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.8016,epsilon
knn_k15,43,gamma,10,batch_heldout,0.8880510440835266,0.6197618916290448,1.0,0.0116279069767441,0.0229885057471264,,,,,,,15.0,,,,,pancreas,0.8016,epsilon
prototype,43,gamma,10,batch_heldout,0.9704176334106728,0.8166654184959791,0.8673469387755102,0.9883720930232558,0.9239130434782608,98.0,0.0,85.0,13.0,0.0568445475638051,0.0079365079365079,,,,,,pancreas,0.8016,epsilon
prototype_gate,43,gamma,10,batch_heldout,0.9721577726218096,0.8642162502807548,1.0,0.8837209302325582,0.9382716049382716,76.0,,76.0,0.0,0.0440835266821345,0.0,,rank1,1.0,0.8837209302325582,,pancreas,0.8016,epsilon
prototype_gate_best,43,gamma,10,batch_heldout,0.9721577726218096,0.8642162502807548,1.0,0.8837209302325582,0.9382716049382716,76.0,,76.0,0.0,0.0440835266821345,0.0,,rank1,1.0,0.8837209302325582,,pancreas,0.8016,epsilon
prototype_gate_marker,43,gamma,10,batch_heldout,0.968677494199536,0.8609861430358593,1.0,0.813953488372093,0.8974358974358975,76.0,70.0,70.0,0.0,0.0406032482598607,0.0,,,,,,pancreas,0.8016,epsilon
fusion,43,gamma,10,batch_heldout,0.9379350348027842,0.72729093460645,1.0,0.3604651162790697,0.5299145299145299,,,36.0,0.0,0.0336426914153132,0.0,,,,0.4186046511627907,58.0,pancreas,0.8016,epsilon
fusion_gated,43,gamma,10,batch_heldout,0.9477958236658932,0.829297475216704,1.0,0.3953488372093023,0.5666666666666667,,,34.0,0.0,0.019721577726218,0.0,,,,0.3953488372093023,34.0,pancreas,0.8016,epsilon
baseline,43,gamma,20,batch_heldout,0.9692575406032484,0.8620474974769252,0.9885057471264368,1.0,0.9942196531791908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.8016,epsilon
knn_k15,43,gamma,20,batch_heldout,0.9112529002320184,0.6680102882365623,1.0,0.4883720930232558,0.65625,,,,,,,15.0,,,,,pancreas,0.8016,epsilon
prototype,43,gamma,20,batch_heldout,0.9680974477958236,0.8371395040546102,0.9662921348314608,1.0,0.9828571428571428,2.0,0.0,0.0,2.0,0.0011600928074245,0.0012210012210012,,,,,,pancreas,0.8016,epsilon
prototype_gate,43,gamma,20,batch_heldout,0.9692575406032484,0.8620474974769252,0.9885057471264368,1.0,0.9942196531791908,0.0,,0.0,0.0,0.0,0.0,,rank1,0.0,0.0,,pancreas,0.8016,epsilon
prototype_gate_best,43,gamma,20,batch_heldout,0.9692575406032484,0.8620474974769252,0.9885057471264368,1.0,0.9942196531791908,0.0,,0.0,0.0,0.0,0.0,,rank1,0.0,0.0,,pancreas,0.8016,epsilon
prototype_gate_marker,43,gamma,20,batch_heldout,0.9692575406032484,0.8620474974769252,0.9885057471264368,1.0,0.9942196531791908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,pancreas,0.8016,epsilon
fusion,43,gamma,20,batch_heldout,0.9657772621809744,0.8270817310966078,0.9885057471264368,1.0,0.9942196531791908,,,0.0,0.0,0.0104408352668213,0.0,,,,0.0,18.0,pancreas,0.8016,epsilon
fusion_gated,43,gamma,20,batch_heldout,0.9692575406032484,0.8620474974769252,0.9885057471264368,1.0,0.9942196531791908,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,pancreas,0.8016,epsilon
