dataset,config,seed,rare_train_size,rare_class,split_mode,run_dir,variant,separability,status,baseline_rare_f1,rare_f1,rare_recall,rare_precision,delta_rare_f1,true_rescues,false_rescues,all_rescues,incremental_fpr,alpha_violation,abstain,reason,chosen_rank,n_candidate,n_rescued,gate_mode,adaptive_pass,adaptive_reason,requested_folds,actual_folds,active_folds,val_missed,oof_baseline_f1,oof_refined_f1,oof_delta_f1,oof_delta_f1_lcb,oof_delta_f1_median,oof_delta_f1_ucb,oof_false_rescues,oof_incremental_fpr,oof_ffr_wilson_upper,fold_chosen_ranks,fold_reasons
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare10pct,fixed_s1.3,3.2691004569904565,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare10pct,no_sep_gate,3.2691004569904565,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare10pct,adaptive_sep_gate,3.2691004569904565,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rareall,fixed_s1.3,2.6232210164889778,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rareall,no_sep_gate,2.6232210164889778,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rareall,adaptive_sep_gate,2.6232210164889778,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare1pct,fixed_s1.3,2.5892390794116107,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare1pct,no_sep_gate,2.5892390794116107,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare1pct,adaptive_sep_gate,2.5892390794116107,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare5pct,fixed_s1.3,2.1813213226581936,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare5pct,no_sep_gate,2.1813213226581936,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare5pct,adaptive_sep_gate,2.1813213226581936,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare10pct,fixed_s1.3,2.6334700238982136,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare10pct,no_sep_gate,2.6334700238982136,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rare10pct,adaptive_sep_gate,2.6334700238982136,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rareall,fixed_s1.3,2.3481522342712147,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rareall,no_sep_gate,2.3481522342712147,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,44,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed44_intestinal_tuft_cell_rareall,adaptive_sep_gate,2.3481522342712147,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
