dataset,seed,rare_train_size,rare_class,split_mode,run_dir,variant,variant_group,status,error_reason,separability,alpha,split_hash,actual_training_labeled_rare_count,labeled_rare_id_sha256,effective_budget_key,rare_f1,rare_recall,rare_precision,true_rescues,false_rescues,all_rescues,rescue_precision,incremental_fpr,rescue_ffr,alpha_violation,abstain,abstain_reason,chosen_rank,tau,val_missed,n_candidate
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,minus_separability_gate,component,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.5510204081632653,0.38028169014084506,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08520068794413023,22,0
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,minus_necessity_gate,component,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.5510204081632653,0.38028169014084506,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08520068794413023,22,0
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,fixed_rank_1,component,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.8721804511278195,0.8169014084507042,0.9354838709677419,31,4,35,0.8857142857142857,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,1,0.08520068794413023,22,40
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,minus_conformal_tau,component,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.5510204081632653,0.38028169014084506,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,-inf,22,0
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,full_method,component,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.5510204081632653,0.38028169014084506,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08520068794413023,22,0
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,rank_1,rank,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.8721804511278195,0.8169014084507042,0.9354838709677419,31,4,35,0.8857142857142857,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,1,0.08520068794413023,22,40
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,rank_2,rank,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.8905109489051095,0.8591549295774648,0.9242424242424242,34,5,39,0.8717948717948718,0.005787037037037037,0.005787037037037037,False,False,rescue_applied,2,0.08520068794413023,22,95
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,rank_3,rank,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.8905109489051095,0.8591549295774648,0.9242424242424242,34,5,39,0.8717948717948718,0.005787037037037037,0.005787037037037037,False,False,rescue_applied,3,0.08520068794413023,22,242
mouse_pancreas_tms_10x,43,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare1pct,adaptive_rank,rank,success,,1.6058894689214913,0.01,18225570fcb5d9ef,5,5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""5df8f7d057bcbf31d246b2c427e5d339b76c9003097e3275cc6bfe04d46781f1""]",0.5510204081632653,0.38028169014084506,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08520068794413023,22,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,baseline,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,14,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,minus_separability_gate,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.07643526315692259,14,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,minus_necessity_gate,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.07643526315692259,14,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,fixed_rank_1,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8787878787878788,0.8169014084507042,0.9508196721311475,7,3,10,0.7,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,1,0.07643526315692259,14,21
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,minus_conformal_tau,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,-inf,14,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,full_method,component,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.07643526315692259,14,0
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,rank_1,rank,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8787878787878788,0.8169014084507042,0.9508196721311475,7,3,10,0.7,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,1,0.07643526315692259,14,21
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,rank_2,rank,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8970588235294118,0.8591549295774648,0.9384615384615385,10,4,14,0.7142857142857143,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,2,0.07643526315692259,14,174
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,rank_3,rank,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8970588235294118,0.8591549295774648,0.9384615384615385,10,4,14,0.7142857142857143,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,3,0.07643526315692259,14,506
mouse_pancreas_tms_10x,43,0.05,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare5pct,adaptive_rank,rank,success,,1.6138353343939615,0.01,18225570fcb5d9ef,8,95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",8,""95679432a5bff1e76d60faed7017041b619e279f857d68a205356284d685eebf""]",0.8360655737704918,0.7183098591549296,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.07643526315692259,14,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,baseline,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,7,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,minus_separability_gate,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.16154852607785986,7,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,minus_necessity_gate,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.16154852607785986,7,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,fixed_rank_1,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9064748201438849,0.8873239436619719,0.9264705882352942,2,3,5,0.4,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,1,0.16154852607785986,7,12
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,minus_conformal_tau,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,-inf,7,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,full_method,component,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.16154852607785986,7,0
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,rank_1,rank,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9064748201438849,0.8873239436619719,0.9264705882352942,2,3,5,0.4,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,1,0.16154852607785986,7,12
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,rank_2,rank,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9142857142857143,0.9014084507042254,0.927536231884058,3,3,6,0.5,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,2,0.16154852607785986,7,177
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,rank_3,rank,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9142857142857143,0.9014084507042254,0.927536231884058,3,3,6,0.5,0.003472222222222222,0.003472222222222222,False,False,rescue_applied,3,0.16154852607785986,7,503
mouse_pancreas_tms_10x,43,0.10,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rare10pct,adaptive_rank,rank,success,,1.4506834085291906,0.01,18225570fcb5d9ef,17,3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",17,""3a237894e6f21599ddea3fb9a0a11b5f4b5ae12224dd1ff4d572d9d50256a344""]",0.9104477611940298,0.8591549295774648,0.9682539682539683,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.16154852607785986,7,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,baseline,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,4,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,minus_separability_gate,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.12695769788491382,4,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,minus_necessity_gate,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.12695769788491382,4,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,fixed_rank_1,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.9315068493150684,0.9577464788732394,0.9066666666666666,1,4,5,0.2,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,1,0.12695769788491382,4,9
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,minus_conformal_tau,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,-inf,4,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,full_method,component,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.12695769788491382,4,0
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,rank_1,rank,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.9315068493150684,0.9577464788732394,0.9066666666666666,1,4,5,0.2,0.004629629629629629,0.004629629629629629,False,False,rescue_applied,1,0.12695769788491382,4,9
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,rank_2,rank,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.9251700680272109,0.9577464788732394,0.8947368421052632,1,5,6,0.16666666666666666,0.005787037037037037,0.005787037037037037,False,False,rescue_applied,2,0.12695769788491382,4,169
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,rank_3,rank,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.9251700680272109,0.9577464788732394,0.8947368421052632,1,5,6,0.16666666666666666,0.005787037037037037,0.005787037037037037,False,False,rescue_applied,3,0.12695769788491382,4,508
mouse_pancreas_tms_10x,43,all,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed43_pancreatic_d_cell_rareall,adaptive_rank,rank,success,,1.3268278354603447,0.01,18225570fcb5d9ef,174,8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",174,""8b20b81b901a4d91e9f3d77dff05562c430d05b695b379aedbfd27999959fe0c""]",0.950354609929078,0.9436619718309859,0.9571428571428572,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.12695769788491382,4,0
mouse_pancreas_tms_10x,44,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed44_pancreatic_d_cell_rare1pct,baseline,component,success,,2.039264764430705,0.01,18225570fcb5d9ef,5,9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0""]",0.7090909090909091,0.5492957746478874,1.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,16,0
mouse_pancreas_tms_10x,44,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed44_pancreatic_d_cell_rare1pct,minus_separability_gate,component,success,,2.039264764430705,0.01,18225570fcb5d9ef,5,9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0""]",0.7090909090909091,0.5492957746478874,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08311674062916484,16,0
mouse_pancreas_tms_10x,44,0.01,pancreatic D cell,batch_heldout,outputs\mouse_pancreas_tms_10x\batch_heldout_seed44_pancreatic_d_cell_rare1pct,minus_necessity_gate,component,success,,2.039264764430705,0.01,18225570fcb5d9ef,5,9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0,"[""mouse_pancreas_tms_10x"",""pancreatic D cell"",""18225570fcb5d9ef"",5,""9b15207fbaeeddd62642c3690cea35eb113a5129d818a3409b6ca0af3bfbfbc0""]",0.7090909090909091,0.5492957746478874,1.0,0,0,0,,0.0,0.0,False,True,no_feasible_rank,0,0.08311674062916484,16,0
