dataset,rare_class,actual_training_labeled_rare_count,variant,variant_group,n_seeds,rare_f1_mean,rare_f1_std,rare_f1_min,rare_f1_max,rare_f1_n_defined,rare_recall_mean,rare_recall_std,rare_recall_min,rare_recall_max,rare_recall_n_defined,rescue_precision_mean,rescue_precision_std,rescue_precision_min,rescue_precision_max,rescue_precision_n_defined,incremental_fpr_mean,incremental_fpr_std,incremental_fpr_min,incremental_fpr_max,incremental_fpr_n_defined,abstention_rate,alpha_violation_rate,n_alpha_violations
tabula_small_intestine,intestinal tuft cell,5,minus_conformal_tau,component,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,full_method,component,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,rank_1,rank,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,rank_2,rank,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,rank_3,rank,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,adaptive_rank,rank,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,baseline,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,minus_separability_gate,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,minus_necessity_gate,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,2,0.0001060220525869381,9.181779090165804e-05,0.0,0.00015903307888040714,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,fixed_rank_1,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,minus_conformal_tau,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,full_method,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,rank_1,rank,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,rank_2,rank,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,rank_3,rank,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,15,adaptive_rank,rank,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,baseline,component,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,minus_separability_gate,component,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,minus_necessity_gate,component,3,0.9774804492007948,0.007349684806699884,0.9701492537313433,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,0.0,,0.0,0.0,1,0.0001060220525869381,0.00018363558180331608,0.0,0.0003180661577608143,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,fixed_rank_1,component,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,minus_conformal_tau,component,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,full_method,component,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,rank_1,rank,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,rank_2,rank,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,rank_3,rank,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,31,adaptive_rank,rank,3,0.9823801929065087,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,baseline,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,minus_separability_gate,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,minus_necessity_gate,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,fixed_rank_1,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,minus_conformal_tau,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,full_method,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,rank_1,rank,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,rank_2,rank,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,rank_3,rank,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,315,adaptive_rank,rank,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,baseline,component,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,minus_separability_gate,component,3,0.34178942274894303,0.09691474114808564,0.2413793103448276,0.43478260869565216,3,0.21568627450980393,0.0784313725490196,0.13725490196078433,0.29411764705882354,3,0.9166666666666666,0.08333333333333331,0.8333333333333334,1.0,3,0.0010131712259371835,0.0011607334587020871,0.0,0.0022796352583586625,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,minus_necessity_gate,component,3,0.19686188651705894,0.1788088905779088,0.0,0.3492063492063492,3,0.11764705882352942,0.10917185025156906,0.0,0.21568627450980393,3,0.9583333333333333,0.05892556509887899,0.9166666666666666,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,fixed_rank_1,component,3,0.19686188651705894,0.1788088905779088,0.0,0.3492063492063492,3,0.11764705882352942,0.10917185025156906,0.0,0.21568627450980393,3,0.9583333333333333,0.05892556509887899,0.9166666666666666,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,minus_conformal_tau,component,3,0.21539548022598867,0.19362521388268517,0.0,0.375,3,0.13071895424836602,0.11980590052172131,0.0,0.23529411764705882,3,0.9615384615384616,0.054392829322042084,0.9230769230769231,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,full_method,component,3,0.19686188651705894,0.1788088905779088,0.0,0.3492063492063492,3,0.11764705882352942,0.10917185025156906,0.0,0.21568627450980393,3,0.9583333333333333,0.05892556509887899,0.9166666666666666,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,rank_1,rank,3,0.19686188651705894,0.1788088905779088,0.0,0.3492063492063492,3,0.11764705882352942,0.10917185025156906,0.0,0.21568627450980393,3,0.9583333333333333,0.05892556509887899,0.9166666666666666,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,5,rank_2,rank,3,0.31212468325870385,0.2948100400016099,0.0,0.5858585858585859,3,0.3006535947712418,0.28571886267182217,0.0,0.5686274509803921,3,0.4868659420289855,0.16588827565880054,0.3695652173913043,0.6041666666666666,2,0.0121580547112462,0.011193708102322366,0.0,0.022036474164133738,3,0.3333333333333333,0.6666666666666666,2
mouse_lung_tms_10x,vein endothelial cell,5,rank_3,rank,3,0.32794612794612793,0.30387984171633375,0.0,0.6,3,0.32026143790849676,0.29758307027012315,0.0,0.5882352941176471,3,0.5040391156462585,0.15302608487412955,0.3958333333333333,0.6122448979591837,2,0.0121580547112462,0.011193708102322366,0.0,0.022036474164133738,3,0.3333333333333333,0.6666666666666666,2
mouse_lung_tms_10x,vein endothelial cell,5,adaptive_rank,rank,3,0.19686188651705894,0.1788088905779088,0.0,0.3492063492063492,3,0.11764705882352942,0.10917185025156906,0.0,0.21568627450980393,3,0.9583333333333333,0.05892556509887899,0.9166666666666666,1.0,2,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,baseline,component,3,0.012820512820512822,0.022205779584216375,0.0,0.038461538461538464,3,0.006535947712418301,0.011320593513522074,0.0,0.0196078431372549,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,minus_separability_gate,component,3,0.5450978077541508,0.050980159077758665,0.4927536231884058,0.5945945945945946,3,0.3856209150326797,0.04934532310634479,0.3333333333333333,0.43137254901960786,3,0.9355963729365264,0.024202768992649375,0.9090909090909091,0.9565217391304348,3,0.0010131712259371835,0.000438716010022512,0.0007598784194528875,0.001519756838905775,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,minus_necessity_gate,component,3,0.1642512077294686,0.28449143699198953,0.0,0.4927536231884058,3,0.1111111111111111,0.19245008972987526,0.0,0.3333333333333333,3,0.9411764705882353,,0.9411764705882353,0.9411764705882353,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,fixed_rank_1,component,3,0.1642512077294686,0.28449143699198953,0.0,0.4927536231884058,3,0.1111111111111111,0.19245008972987526,0.0,0.3333333333333333,3,0.9411764705882353,,0.9411764705882353,0.9411764705882353,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,minus_conformal_tau,component,3,0.1981981981981982,0.3432893492478856,0.0,0.5945945945945946,3,0.14379084967320263,0.24905305729748564,0.0,0.43137254901960786,3,0.9545454545454546,,0.9545454545454546,0.9545454545454546,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,full_method,component,3,0.1642512077294686,0.28449143699198953,0.0,0.4927536231884058,3,0.1111111111111111,0.19245008972987526,0.0,0.3333333333333333,3,0.9411764705882353,,0.9411764705882353,0.9411764705882353,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,rank_1,rank,3,0.1642512077294686,0.28449143699198953,0.0,0.4927536231884058,3,0.1111111111111111,0.19245008972987526,0.0,0.3333333333333333,3,0.9411764705882353,,0.9411764705882353,0.9411764705882353,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,10,rank_2,rank,3,0.1941747572815534,0.3363205451590053,0.0,0.5825242718446602,3,0.19607843137254902,0.3396178054056623,0.0,0.5882352941176471,3,0.5686274509803921,,0.5686274509803921,0.5686274509803921,1,0.005572441742654508,0.009651752220495264,0.0,0.016717325227963525,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,10,rank_3,rank,3,0.1941747572815534,0.3363205451590053,0.0,0.5825242718446602,3,0.19607843137254902,0.3396178054056623,0.0,0.5882352941176471,3,0.5686274509803921,,0.5686274509803921,0.5686274509803921,1,0.005572441742654508,0.009651752220495264,0.0,0.016717325227963525,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,10,adaptive_rank,rank,3,0.1642512077294686,0.28449143699198953,0.0,0.4927536231884058,3,0.1111111111111111,0.19245008972987526,0.0,0.3333333333333333,3,0.9411764705882353,,0.9411764705882353,0.9411764705882353,1,0.00025329280648429586,0.000438716010022512,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,baseline,component,3,0.31532718489240225,0.27739831844968926,0.0,0.5217391304347826,3,0.20915032679738563,0.1853261029902984,0.0,0.35294117647058826,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,minus_separability_gate,component,3,0.7298661192591993,0.019764086025317915,0.7073170731707317,0.7441860465116279,3,0.6013071895424836,0.02995147513043033,0.5686274509803921,0.6274509803921569,3,0.9061507936507937,0.03611056601716622,0.8666666666666667,0.9375,3,0.001519756838905775,0.0007598784194528874,0.0007598784194528875,0.0022796352583586625,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,minus_necessity_gate,component,3,0.40968540120183805,0.3667306766224501,0.0,0.7073170731707317,3,0.30718954248366015,0.2870613236078137,0.0,0.5686274509803921,3,0.9375,,0.9375,0.9375,1,0.00025329280648429586,0.0004387160100225119,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,fixed_rank_1,component,3,0.40968540120183805,0.3667306766224501,0.0,0.7073170731707317,3,0.30718954248366015,0.2870613236078137,0.0,0.5686274509803921,3,0.9375,,0.9375,0.9375,1,0.00025329280648429586,0.0004387160100225119,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,minus_conformal_tau,component,3,0.4092071611253197,0.3661489548475352,0.0,0.7058823529411765,3,0.3137254901960784,0.29607193863806863,0.0,0.5882352941176471,3,0.8421052631578947,,0.8421052631578947,0.8421052631578947,1,0.0007598784194528875,0.0013161480300675358,0.0,0.0022796352583586625,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,full_method,component,3,0.40968540120183805,0.3667306766224501,0.0,0.7073170731707317,3,0.30718954248366015,0.2870613236078137,0.0,0.5686274509803921,3,0.9375,,0.9375,0.9375,1,0.00025329280648429586,0.0004387160100225119,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,rank_1,rank,3,0.40968540120183805,0.3667306766224501,0.0,0.7073170731707317,3,0.30718954248366015,0.2870613236078137,0.0,0.5686274509803921,3,0.9375,,0.9375,0.9375,1,0.00025329280648429586,0.0004387160100225119,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,21,rank_2,rank,3,0.41067316808885274,0.3679351686867163,0.0,0.7102803738317757,3,0.36601307189542487,0.3727209785459674,0.0,0.7450980392156863,3,0.5853658536585366,,0.5853658536585366,0.5853658536585366,1,0.004305977710233029,0.0074581721703827035,0.0,0.012917933130699088,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,21,rank_3,rank,3,0.412445153570004,0.37010594025229165,0.0,0.7155963302752294,3,0.37254901960784315,0.38272982933221833,0.0,0.7647058823529411,3,0.5813953488372093,,0.5813953488372093,0.5813953488372093,1,0.004559270516717325,0.007896888180405216,0.0,0.013677811550151976,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,21,adaptive_rank,rank,3,0.40968540120183805,0.3667306766224501,0.0,0.7073170731707317,3,0.30718954248366015,0.2870613236078137,0.0,0.5686274509803921,3,0.9375,,0.9375,0.9375,1,0.00025329280648429586,0.0004387160100225119,0.0,0.0007598784194528875,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,baseline,component,3,0.7921785152159327,0.013726545236065353,0.7816091954022989,0.8076923076923077,3,0.738562091503268,0.07924415459465452,0.6666666666666666,0.8235294117647058,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,minus_separability_gate,component,3,0.7937552935020823,0.01122201766132823,0.7816091954022989,0.8037383177570093,3,0.7581699346405228,0.08841666182005677,0.6666666666666666,0.8431372549019608,3,0.41666666666666663,0.11785113019775793,0.3333333333333333,0.5,2,0.0010131712259371835,0.000877432020045024,0.0,0.001519756838905775,3,0.3333333333333333,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,minus_necessity_gate,component,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,fixed_rank_1,component,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,minus_conformal_tau,component,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,full_method,component,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,rank_1,rank,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_lung_tms_10x,vein endothelial cell,213,rank_2,rank,3,0.7668501850095537,0.030564286372550365,0.7317073170731707,0.7872340425531915,3,0.7581699346405228,0.11149491574661426,0.6666666666666666,0.8823529411764706,3,0.15789473684210525,,0.15789473684210525,0.15789473684210525,1,0.004052684903748734,0.007019456160360192,0.0,0.0121580547112462,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,213,rank_3,rank,3,0.7668501850095537,0.030564286372550365,0.7317073170731707,0.7872340425531915,3,0.7581699346405228,0.11149491574661426,0.6666666666666666,0.8823529411764706,3,0.15789473684210525,,0.15789473684210525,0.15789473684210525,1,0.004052684903748734,0.007019456160360192,0.0,0.0121580547112462,3,0.6666666666666666,0.3333333333333333,1
mouse_lung_tms_10x,vein endothelial cell,213,adaptive_rank,rank,3,0.7908605185708333,0.011501652502024836,0.7816091954022989,0.8037383177570093,3,0.7450980392156863,0.089854425391291,0.6666666666666666,0.8431372549019608,3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1,0.0005065856129685917,0.000877432020045024,0.0,0.001519756838905775,3,0.6666666666666666,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,baseline,component,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,minus_separability_gate,component,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,minus_necessity_gate,component,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,fixed_rank_1,component,3,0.8102639777012625,0.11915542644779345,0.6728971962616822,0.8857142857142857,3,0.732394366197183,0.19718309859154928,0.5070422535211268,0.8732394366197183,3,0.8841269841269841,0.11667476486309238,0.7666666666666667,1.0,3,0.004243827160493827,0.00406468123181047,0.0,0.008101851851851851,3,0.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,minus_conformal_tau,component,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,full_method,component,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,rank_1,rank,3,0.8102639777012625,0.11915542644779345,0.6728971962616822,0.8857142857142857,3,0.732394366197183,0.19718309859154928,0.5070422535211268,0.8732394366197183,3,0.8841269841269841,0.11667476486309238,0.7666666666666667,1.0,3,0.004243827160493827,0.00406468123181047,0.0,0.008101851851851851,3,0.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,5,rank_2,rank,3,0.8115568310215512,0.11057117065338061,0.6851851851851852,0.8905109489051095,3,0.7746478873239436,0.22358461783644426,0.5211267605633803,0.9436619718309859,3,0.8268301746562616,0.1994897018607101,0.6086956521739131,1.0,3,0.008873456790123456,0.010754135698122187,0.0,0.020833333333333332,3,0.0,0.3333333333333333,1
mouse_pancreas_tms_10x,pancreatic D cell,5,rank_3,rank,3,0.8097331062678901,0.10943734343054713,0.6851851851851852,0.8905109489051095,3,0.7746478873239436,0.22358461783644426,0.5211267605633803,0.9436619718309859,3,0.8225131842153118,0.20658437577190847,0.5957446808510638,1.0,3,0.009259259259259259,0.011399140974301048,0.0,0.02199074074074074,3,0.0,0.3333333333333333,1
mouse_pancreas_tms_10x,pancreatic D cell,5,adaptive_rank,rank,3,0.45559266130694703,0.31234369389770106,0.10666666666666667,0.7090909090909091,3,0.3286384976525822,0.2505036914920958,0.056338028169014086,0.5492957746478874,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,8,baseline,component,3,0.8815070800804752,0.03950570155119754,0.8360655737704918,0.9076923076923077,3,0.7934272300469484,0.06505355145798598,0.7183098591549296,0.8309859154929577,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,8,minus_separability_gate,component,3,0.8815070800804752,0.03950570155119754,0.8360655737704918,0.9076923076923077,3,0.7934272300469484,0.06505355145798598,0.7183098591549296,0.8309859154929577,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
mouse_pancreas_tms_10x,pancreatic D cell,8,minus_necessity_gate,component,3,0.8815070800804752,0.03950570155119754,0.8360655737704918,0.9076923076923077,3,0.7934272300469484,0.06505355145798598,0.7183098591549296,0.8309859154929577,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
